🔴 Wakacje w Teyvacie | GENSHIN IMPACT Livestream #15
🔗 https://www.youtube.com/watch?v=9ILtuiAVQFI

4:  Cześć.
6322:  Ja w ogóle lubię takie rzeczy wrzucać do tekstów naukowych, staram się, żeby one były coraz bardziej przystępne, bo nie podoba mi się ta tendencja do pisania tekstów naukowych, które stworzą bardzo dużą barierę poznawczą.
6333:  Ładny jest ten strój, Neil, no trzeba przyznać.
6344:  Mmm, tajemnica, tajamnica.
6357:  Po dłuższej analizie i obserwacji przy MD stwierdzam, że to nie są chomiki, tylko szynszyle.
6361:  Ej, to rzeczywiście wygląda jak szynszyla.
6369:  W takt muzyki, o Boże, ale faktycznie.
6375:  U mnie sypialnia służy tylko do spania przy gry, co już bardzo słusznie.
6381:  Ale wiesz no, jeżeli na przykład ktoś jak ja przez lat trzynaście mieszkał dosłownie w jednym pokoju, no to wtedy jest pewien problem.
6388:  Trzeba sobie dzielić strefy i wtedy obrócenie łóżka nawet może ci dużo zmienić.
6395:  Jak sobie poradzić z ciągłym testowaniem na uczelni?
6396:  Lubię robić research i bez problemu mogę o nim mówić przed Yvette, jeżdżę na konferencje w końcu, ale po prostu nie mam tyle pamięci, żeby być dobrym studentem.
6403:  I wiesz, no mówisz do człowieka, który w ogóle nie miał pamięci.
6407:  Mogę ci radzić tylko to, żeby cisnąć dalej artykuły konferencji, bo w ostatecznym rozlachunku za to się dostaje stypendia, a nie za cyferki ze średniej.
6417:  Znaczy, są stypendia, w których się średnia liczy, ale nie wszystkie.
6428:  Jaki mam indeks Kirsha?
6429:  Pyta Marcin.
6430:  Ale przecież to można sprawdzić, nie?
6432:  Bez żadnego problemu.
6433:  To znaczy wchodzisz w Google Scholar...
6436:  I w Google Scholar wbijasz sobie nazwisko, nie?
6442:  Badacza.
6443:  No i sprawdzasz, nie?
6444:  H-indeks, moi drodzy, oznacza, że ostatnie dziewięć publikacji było cytowanych dziewięć razy, jeżeli mnie pamięć nie myli.
6452:  Przynajmniej, żeby to... To znaczy H-indeks.
6455:  To jest tak zwany indeks Kirsza.
6457:  Ja nie lubię, jak wiecie, parametryzowania wszystkiego i tak dalej.
6460:  Ja bardziej patrzę na liczbę cytowań, bo to mnie interesuje, dlatego że wiem, ile osób mnie cytowało.
6466:  Właśnie, to są punkciki, nie?
6468:  Ale cytowania to nie są już punkciki, bo cytowania to jest konkretny człowiek, któremu twój research się przydał, więc uważam, że akurat ta metryka ma sens pewien.
6477:  Znaczy, jak ja widzę kogoś, kto ma na przykład 10 cytowań w swojej publikacji za ostatnie 30 lat pracy, no to już wiem, że coś jest nie tak.
6484:  I mean...
6487:  Jeszcze nie wiem co, ale coś jest nie tak.
6489:  Albo jest research niedoceniony, albo kompletnie jest nierelewantna dyscyplina, albo dyscyplina naukowa jest mega niszowa, ale zwykle to jest objaw czegoś.
6501:  Czy kiedyś próbowałam automatycznie nagrać na Factorio?
6503:  Nie lubię Factorio bardzo.
6504:  Damę, że dziękuję ci za wsparcie od 27 miesięcy.
6506:  Totalnie nie podchodzi mi Factorio.
6507:  Jest za głupi na Factorio, wiesz?
6514:  Głos... Mono Oventim?
6516:  Zobaczymy.
6517:  Chyba nie pamiętam.
6519:  Mono Oventim.
6523:  Weronika pisze, że w grze te origami się nazywały hamsters, czyli chomiki jednak, a nie szynszywe.
6528:  Jak to poskakuje!
6530:  Chomik to jest śmieszne zwierzę.
6549:  Mona Oventim, ja to muszę zapamiętać.
6554:  Musimy zdobyć Empty Ink Bottle?
6556:  Okej.
6557:  Dobrze.
6559:  Damy radę.
6564:  Dzikie chomiki są bardzo niebezpieczne.
6565:  Nigdy nie widziałem dzikiego chomika.
6567:  Ja widziałem chomika wyłącznie w bezpiecznym zamknięciu i tak był groźny.
6571:  Czy Heindek nie jest średnio od cytowań?
6573:  Nie.
6575:  To chodzi tylko o te cytowania, które są z ostatnich lat, wiesz?
6580:  Eeeem... Mona o Ventim.
6588:  Mona.
6597:  To prawda.
6606:  Huh, to dziwne, to jest skrajglas, to jest... Nie mogę zobaczyć czegoś.
6611:  Ten wind... Nie mogę... otworzyć oczy!
6612:  Nie!
6613:  Moja kawałek!
6613:  Ah!
6613:  Moje kawałki!
6614:  Zatrzymaj!
6615:  Wind będzie wyciągał wszystkie moje kawałki!
6619:  Zatrzymaj!
6620:  Zatrzymaj!
6621:  Dobrze, dobrze!
6623:  Nigdy nie zrobię tego znowu!
6631:  Jesus fucking Christ.
6635:  Myśmy tego kiedyś słuchali, to jest prawda, ale równocześnie jest to opis pierwszego odcinka anime Overlord.
6643:  Dosłownie.
6644:  Czy ja gram Nilu właśnie?
6646:  Łobosiu.
6649:  Czy to jest jej animacja tak zwana idle?
6655:  Ranny boss.
6659:  Kolekcje materiałów wykorzystywane do robienia magicznych toników.
6668:  Ciężko!
6668:  Ciężko!
6669:  Ciężko!
6669:  Ciężko!
6669:  Ciężko!
6670:  Ciężko!
6675:  Ciężko!
6677:  Ciężko!
6677:  Ciężko!
6684:  O nie, nikt nie żyje.
6686:  Dobra, to na pewno był Lotus, tak.
6689:  To pamiętam.
6691:  Iiii, już!
6694:  Czyli trzeba było... randomowe rzeczy.
6703:  Overload jest o tyle ciekawy, że główny bohater jest tam faktycznie zły.
6706:  Mam nadzieję, bo na razie strasznie cringe'owałem na pierwszym odcinku.
6711:  Tonic jest pyszny?
6716:  Pymont nie zrozumiał tego.
6717:  Wszystkie warunki są super smaczne, ale w jakiś sposób ostatni produkt się zmienił w inkę!
6721:  No i tak, Pymont nie idzie nigdzie blisko tej rzeczy w ten czas.
6724:  Nawet nie jeśli byś ją zablokowała.
6741:  Krzysiek pisze, że na ostatnim streamie, w którym mówiłem, że był problem z cybutami.
6744:  Otóż jamnikowałem, widziałeś, po czym trybutowałem, że robiłem magistra inżyniera i nie widziałeś.
6748:  Gratuluję ci najserdeczniej.
6749:  Faktycznie był problem przez pewien czas.
6752:  Jamniki, moi drodzy, gratulacyjne jamniki dla Krzysika, który jest naszym moderatorem zresztą.
6758:  Był jakiś problem z tym i co więcej, ja uważam, że YouTube absolutnie w żadnym stopniu nie kontroluje tego, co się dzieje z live chatami.
6768:  Dzieją się tak dziwne rzeczy,
6771:  Na przykład sprawdzam niezależnie od przeglądarki, czasem na Steamach wiesza mi się czat kompletnie.
6776:  Na bez życia i bez schematu czasem nie mogę przepchnąć swoich pieniędzy jako trybut, w ogóle nie da się.
6782:  Nie wiem dlaczego.
6785:  Jak i temat był Krzysiek pracy, jeszcze powiedz nam.
6789:  W tym czasie Nilu będzie się bawiła w... Wiedźmę, która waży dekogt.
6795:  Dzieją się rzeczy niestworzone, rzeczy znikają z pulpitu.
6797:  Otóż to kluchem, otóż to.
6799:  Nawet dzieją się gorsze rzeczy.
6800:  Ci powiem, co się dzieje.
6802:  O, proszę bardzo, dostaliśmy wspaniałą rzecz.
6813:  A mianowicie dzieje się to, moi drodzy.
6816:  Znana rzecz, będę to wiecznie puszczał.
6819:  Uwielbiam, uwielbiam absolutnie ten mem.
6821:  Mimo to, że instrumenty mam w domu i mogę w każdej chwili pociczyć, pisze Ross Whitelich, gdy jadę ćwiczyć na uczelnię, moje ćwiczenia stają się efektywniejsze.
6826:  Masz rację, jestem światotwórstwem.
6828:  Tak, zmienianie przestrzeni pracy naprawdę ma sens.
6833:  Kluczowe w tym memie jest zakończenie, zawsze to będę powtarzał.
6837:  Linda.
6839:  To jest właśnie to.
6842:  Każdy, każdy w rodzinie zawsze.
6849:  Wy się śmiejecie, a mojej mamie udało się zrobić coś następującego.
6856:  Gdzie przyjeżdża do mnie i mówi mi, słuchaj, nie jestem w stanie otworzyć mojego telefonu.
6861:  Ja mówię, Jezus, mam, przecież mówiłem, manager haseł.
6863:  Mam manager haseł!
6866:  Krzyczy mama, mama też ma temperament jak ja.
6868:  MAMY NA CZERWACU OKAZĘ, WSZYSTKO DZIAŁA!
6870:  Mówi, no dobrze, to może coś... NIE!
6872:  TO TEŻ NIE DZIAŁA!
6873:  Co się okazało?
6875:  Biorę ten telefon.
6877:  Usiłuję... Cośkolwiek tapnąć.
6881:  I słyszę coś mniej więcej takiego.
6888:  ZAMRUGAŁEM.
6889:  WCISNĘŁEM JESZCZE NASEMNĄ RZECĆ.
6896:  Okazało się, że jakimś cudem w telefonie włączyła się opcja czytania ekranu dla osób niewidomych.
6904:  Jest jeden problem i tutaj będę się uśmiechał akurat z sympatią do wszystkich, którzy mają iPhony, bo założę się, że Mac rozwiązał to lepiej.
6910:  Mianowicie Shysung rozwiązał to w ten sposób, że telefon czyta po angielsku rzeczy, które są po polsku.
6921:  W związku z powyższym ja nie wiedziałem, co ten telefon mówi.
6925:  I tego trybu się nie dało wyłączyć, bo on był przystrojony do sterowania głosem.
6930:  A, jeszcze nie działał shift.
6932:  W związku z powyższym nie dało się wpisać hasła.
6935:  Trzeba było zrobić twardy reset telefonu.
6937:  Ja nie wiem, jak jej się to udało zrobić.
6939:  Ja nie wiem, jak to jest możliwe, ale najlepsze jest to, że usiłowaliśmy jeszcze, poddaliśmy się, poszliśmy do serwisu
6949:  Znaczy do tego Samsung Pointa czy coś takiego i oczywiście ludzie na nas patrzą jak na idiotów kompletnych, po czym przy pulpicie jak się pojawiło zjawiło się czterech ludzi tam od Samsunga i naprzemiennie się śmiali i przerażali, bo nie wiedzieli co zrobić.
6968:  To się odpala przez kombinację klawiszy, tak?
6970:  Która była jakimś cudem wyłączona.
6972:  Trzeba było zrobić hard reset.
6973:  Dobra, ja nie wiem co mam teraz zrobić, tak autentycznie.
6976:  Aha, give the magic tonic.
6977:  Chaje, chaje, chaje.
6979:  Tutaj.
6982:  Nawet nie wiedziałem, że się tak da.
6983:  Ja też nie!
6984:  To można zrobić tylko przez przypadek.
6991:  Bóg Maszyna nie lubi tego.
6993:  Moja mama ewidentnie nie śpiewała wystarczającej liczby kantyczek dla omnisjasza.
6998:  Jak to jest z tymi polskimi naukowcami, jak ktoś nie ma Google Scholar, to założyć, że człowiek nie istnieje, czy znaczy, że nie ogarnął technologii?
7008:  Znaczy, moi drodzy, jest tak zawsze, na przykład Agiech ma coś takiego.
7014:  jak Biblioteka Publikacji Pracowników, czy coś takiego, to się tak nazywa, więc możecie też wchodzić na stronę uczelni i sprawdzać, tak, macie, nie wiem, autorzy, lista autorów, wszyscy tutaj są, w związku z powyższym ja też jestem, nie, czy tych majów jest jak psów, zresztą było śmiesznie tak, że na AGH-u, no i tutaj też macie wszystkie zagregowane rzeczy, znowu musiałbym się zalogować, tak, i wtedy zobaczycie więcej tych metryk, no więc to troszeczkę jest bez sensu, że one nie są dostępne dla wszystkich, moim zdaniem to jest błąd,
7043:  Ale tak, generalnie rzecz biorąc... Czekajcie, teraz tych metryk też nie widzę.
7048:  Nie mam zielonego pojęcia dlaczego.
7049:  No anywho, tutaj się powinny jeszcze pojawić linki do Google Scholar i Web of Science, nie wiem dlaczego się nie pojawiają.
7055:  W każdym razie macie tutaj w razie czego te wszystkie inne linki, nie?
7059:  Do OPi w Nauce Polskiej, do Systemu Informacyjnego Uczelni, do Scopusa, Researcher ID, PBN.
7067:  Tych rzeczy jest dużo, więc możecie sprawdzać po kolei, tak?
7071:  naukowców, czy oni tam są, czy ich tam nie ma, no bo generalnie rzecz biorąc, jeżeli w jednym serwisie jesteś, to prawdopodobnie też będziesz w innych, więc to byłoby trochę nieuczciwe, żeby powiedzieć, ojej, jeżeli kogoś nie ma w Google Scholar, to nie istnieje, ale fakt na pewno oznacza to, że nie dba o swój wizerunek naukowy.
7093:  Czemu to się wyłączyły te metryki?
7099:  O, są już.
7101:  Czyli to się musiało załadować, nie?
7103:  O, swoją drogą, dlaczego ja się tak wkurwię Moskopusa?
7106:  Wiecie dlaczego tu jest 11 cytowań, tylko nie 320?
7108:  Ja wam powiem dlaczego, ponieważ Elsevier,
7111:  Dziękuję.
7112:  Dziękuję ci też.
7112:  Nie mogę ci powiedzieć, jak świetnie jest mieć cię za moją stroną.
7114:  Prawie, ruszajmy.
7115:  Nie powinniśmy wszystkich czekać.
7135:  Zainspirowany live'em kupiłem pierwszy dom Pana Lodowego Ogrodu, pisze Pawełek.
7138:  Dobrze, bardzo dobrze.
7139:  Pana Lodowego Ogrodu, dobra rzecz.
7141:  Dobre, bo polskie.
7143:  Nie Jarosław Grzędowicz, naprawdę świetne pióro.
7147:  Czy już było śmiałko z Microsoftu?
7148:  To nie był Microsoft, laseromanto!
7151:  Już nawet mam otwarty tekst, nie?
7154:  CrowdStrike, nie Microsoft.
7156:  Fake news powtarzany w polskich mediach.
7159:  Dlaczego znowu oni się modlą o jakieś wytryski?
7163:  No dosłownie.
7165:  Dlaczego był ciemny ekran?
7211:  Kupnilo, kupnilo, kupnilo,
7221:  Tak naprawdę to nie było lala, tylko kup Nilu cały czas, mówię wam.
7226:  Nie widziałem znowu Giliadr wspierającej wiadomości, przepraszam cię.
7232:  Dzięki za wsparcie 26 miesięcy Giliadr pisze, praca z maszynami wzmaga moją wiarę w Omnisjasza, no właśnie.
7237:  Wow, to jest tak piękne!
7238:  Jaka piękna taverna!
7249:  Pani Robert pisze, że Nilu tak zatańczyła, że nie tylko cała tawarna wstała, ale cały namiot.
7258:  Dokładnie dopasowała do scenariusza wioski.
7261:  Byłam bardzo zaskoczona, kiedy tak nagle otworzyła się.
7265:  Jak książka pop-up.
7268:  Kiedy będzie rozmowa Panu Ludowego Ogrodu, to do Filipa pytanie, wiem, że się szykuje.
7275:  Powiedział Krzysztof, nigdy.
7278:  Zresztą mnie bawi ta odmiana goddesses, przypomina mi się ze Stanley Parable to his boss's office.
7299:  Pół roku Paimon nie słyszałem, sześć szczęśliwych miesięcy przyszedł Daimon.
7303:  Przepraszam.
7308:  Wrózia odnowiła las.
7321:  Czy uważasz, że plan Nowego Grodu byłby łatwy do przeniesienia na medium filmowe?
7324:  Dla Denis Villeneuve'a tak.
7330:  Ale tylko dla niego.
7337:  I tak bolą uszy, i tak.
7342:  Jak nie urok, to przemarz w wojsk.
7346:  Hmm.
7351:  Zresztą, czemu nie zrobisz tej dlajej habilitacji na Słowacji?
7353:  Ponieważ mam godność.
7356:  Podróżniki od polskich naukowców.
7361:  Bo to jest zabawne, nie?
7363:  Dlaczego ci ludzie robią sobie habilitację na Słowacji, a mamy takich przypadków 260 w historii Polski, że zrobili sobie habilitację na Słowacji, to oznacza, long story short, że to jest jakbyście mieli stypendium i jedno stypendium w Polsce jest za, powiedzmy, nie wiem, 20 konferencji i 50 artykułów, a jest takie stypendium w Czechach, które jest wyższe, a jest za 5 artykułów, no to jedziecie do Czech, żeby mieć to samo.
7388:  No to mniej więcej to samo było z habilitacjami, czyli mamy 260 lewych profesorów w Polsce,
7393:  Bo oni to zrobili tylko dlatego, że, no wiecie, chcieli sobie, nie będę tu ładnie powiedzieć, no, wydłużyć tytuły przed nazwiskiem.
7404:  A niektórzy nie muszą.
7412:  Latarnia intelektu nie świeci zbyt jasno, właśnie.
7415:  Czy jest jakiś powód wypikiwania Paimon poza jej głosem?
7419:  Tylko to.
7421:  Przecież głos Nilu jest taki, aby ktoś ci smarował nutellą uszy.
7429:  O!
7429:  I to, co pisze Francis jest słuszne.
7431:  Warto w Finlandii doktora, bo tam dają na niektórych uniwersytetach miecz.
7435:  Tak, to jest prawda.
7437:  Jest miecz.
7439:  Ślicznie i kolorowo, pisze Aleksandra.
7441:  Tak jest, Aleksandro.
7442:  Jest Nilu.
7443:  Nie ma niestety Navi.
7444:  Wtedy byłoby jeszcze piękniej.
7447:  Dawno nie było Navi w ogóle.
7448:  Jestem oburzony.
7456:  Ludzie są tak kiepscy, że nawet wymagania polskiej habilitacji mi nie wystarczają.
7460:  Tak, Marku, tak.
7463:  Tak.
7464:  Habilitację w Polsce można zrobić za 5 publikacji w ciągu 10 lat.
7466:  Oprócz tego trzeba mieć jeden staż zagraniczny lub książkę lub cokolwiek innego.
7471:  Są naprawdę bardzo niewielkie.
7474:  Nagle się pojawia w questie kloryndy.
7479:  Ej, a dobry jest quest kloryndy.
7482:  Ale pytam, dobry, naprawdę dobry na stream, czy dobry na zadzie... Eee, eee, okej, ujdzie.
7494:  Quest completed.
7496:  Dziękuję.
7500:  Dwadzieścia primodżemów za coś takiego?
7504:  Wait until morning the next day.
7507:  Dobra, zrobimy sobie coś nowego.
7509:  Brakuje mi jakiegoś gameplayu radosnego.
7511:  Widzicie, piękne jest to w Gęszczynie, że można to zrobić od razu.
7514:  Idziemy sobie do jakiejś domenki, pójdziemy sobie do jakiejś domenki, pójdziemy sobie do jakiejś domenki, do tej, w której wszyscy chodzą, bo nie ma innej lepszej.
7522:  Nawia pojawi się też w tym evencie jak coś.
7524:  Taaaak!
7526:  Cudownie, robimy dalej.
7528:  Odpowiadając na pytanie o temat pracy, pisze Krzysiek, pisem o rozbijaniu architektury monolitycznej na architekturę mikrousług w kontekście WordPressa.
7535:  Load testy, weak texty, piękne!
7538:  Ej, pomyślałem się.
7540:  Ej, zróbmy sobie jedną rzecz, żeby był challenge, żebym zrobił to tylko Nibletem.
7546:  Wtedy Archon Quest.
7548:  Możemy sobie zrobić po tej domence Archon Quest, a po Archon Questie wrócimy sobie do tego eventowego.
7553:  O, myślę, że to jest dobry pomysł.
7556:  Więc nie Cry Me a River, tylko będzie nowa, nowa drużyna.
7565:  Solo.
7569:  Sam solo.
7571:  I w drużynie solo, sam solo, będzie tylko Nivlet, ponieważ jest tak potężny, że może sobie na to pozwolić.
7578:  Nie umiem go znaleźć, wygląda identycznie jak Ayato.
7580:  Kamisato, jedno przyciskato.
7582:  W Finlandii dają szpadę, cylinder i prawdziwy tytuł, pisze Miko, oraz godność, jeżeli chodzi o tytuły.
7587:  Właśnie.
7587:  Widzicie, to są powody, żeby robić doktorat w Finlandii.
7590:  Ej, ciekawy jestem, czy to się uda.
7593:  To nie challenge, Nivi jest OP.
7595:  To prawda.
7596:  Ja lubię wyłącznie challenge'e, w których Nivi jest OP.
7601:  Ale ja nie mam... Ja nie mam Nivleta, moi drodzy, który jest na niejadomo jakim C7.
7606:  I w związku z powyższym... Trzeba unikać obrażeń.
7613:  Pa paaaa!
7618:  Teraz on będzie robił wiru wiru, twoja stara jest skowiru.
7624:  Proszę bardzo.
7626:  Proszę bardzo, proszę bardzo, dziękuję.
7631:  Ile mu to zajęło?
