🔴 Czeski film — DEUS EX: ROZŁAM LUDZKOŚCI Livestream #2
🔗 https://www.youtube.com/watch?v=vWs-sFR3ZYc

33:  Dzięki za uwagę!
7627:  Nie przychodzą w czarnym.
7628:  Próbujesz to na wszystkich Twoich klientów?
7632:  Tylko te, które są zrobione z fibryki karbonowej.
7635:  Jako jeden entuzjastyczny zastanawiam się, czy wiesz, jak to wygląda.
7639:  Zobacz, jak to wygląda.
7640:  Może możesz mi to wyjaśnić?
7642:  Wyglądasz, jakbyś był takim człowiekiem, który może mieć dostęp do sprzętu.
7647:  Jak ze mną nie hakujesz?
7649:  Come on, man, don't play around.
7651:  You know why it's illegal.
7652:  You know the world governments don't want us to find out their dirty secrets.
7656:  But we will.
7657:  And you can help us.
7659:  Be part of the revolution.
7660:  Nie pamiętam.
7661:  Anyway, just think about it.
7663:  All the details are in the computer.
7665:  Want to have a look?
7667:  To sell or to buy?
7671:  Dobrze, przejdźmy do interesów.
7672:  Muszę ci sprzedać dużo szmelcu.
7674:  Great, go ahead.
7679:  O, tak, dziękuję.
7682:  Dobrze.
7683:  Do sprzedania.
7684:  Świetnie.
7684:  Amunicja do pistoletu nie.
7687:  Do karabinu snajperskiego.
7688:  Tak jest.
7689:  Przeszkodzę do maksimum.
7690:  Świetnie.
7690:  Wiedziałem, że to będzie drogie.
7692:  Boże, to jest straszne, że my musimy naprawdę jak szmalcownik jakiś.
7695:  Co to jest?
7696:  Ładunek do systemu Tesla.
7697:  Nie wiem, co to jest.
7699:  Granat EMP, granat dymny.
7703:  Wiecie co?
7703:  My naprawdę potrzebujemy ulepszenie naszego ekwipunku.
7711:  No taka prawda.
7719:  Co to jest ta mikropompa hydrauliczna?
7723:  Program Stop Ksiądz Robak.
7725:  Program skanowanie, podkręcenie, maskowanie.
7727:  Co to w ogóle jest?
7730:  Mam zielonego pojęcia.
7731:  Absent.
7732:  Sprzedaj.
7735:  Dobrze, mamy przynajmniej go blisko.
7741:  Po co ci celownik obiecałeś, że go nie będziesz zabijał?
7744:  Ale celownik by się przydał do pistoletu.
7748:  Może tylko 8 tysięcy.
7750:  Drugiego, moi drodzy.
7753:  Okej, moduł kredytowy.
7757:  Teraz tak.
7759:  Tu była strzelba taktyczna.
7763:  A tu jest po prostu coś, co mnie oszukuje.
7767:  Okej.
7769:  Walizka z bronią.
7770:  Tu już nic.
7771:  Prestiż dziadka.
7773:  Idziemy mu to sprzedać i potem idziemy na dół.
7778:  Coś tu jeszcze jest?
7785:  Nic.
7785:  Do precyzyjnego wyłączenia kamer potrzebujemy.
7788:  Właśnie.
7789:  Mądre.
7790:  Minipompa jest do craftingu.
7793:  Mmm.
7795:  Czajem.
7797:  No!
7797:  Te tysiąc!
7800:  No i to rozumiem.
7803:  Prestige dziadka 31.
7805:  Drogi ten Prestige.
7808:  Dobra.
7812:  Hmm.
7813:  Widzicie, teoretycznie... Omni klucz, biobateria.
7821:  Kurczę, przydałaby się ta biobateria, one są rzadkie.
7824:  Kupię ją.
7827:  Mam mało pieniędzy.
7830:  Philip Smith pisze, że zebraliśmy z dziewczyną 340 kulek świata w Prince of Persia.
7835:  Jeszcze zagram w to Prince of Persia.
7837:  Czy każdy cyberpunk jest z założeniem dystopią?
7839:  Moim zdaniem jest to nieuniknione.
7841:  To znaczy, z cyberpunkiem i dystopią jest troszeczkę tak jak z kwadratem i prostokątem.
7848:  To znaczy każdy cyberpunk jest dystopią, a nie każda dystopia musi być cyberpunkiem, bo dystopię możesz sobie zrobić w settingu fantasy, jeżeli chcesz, ale przez samą naturę cyberpunka, to znaczy konflikt klasowy i to, że masz założenie, że korposi rządzą światem, masz tak zwaną strukturę logocentryczną, która jest podstawą dystopii, że w centrum jest jakieś prawo, logos, innymi słowy, jakieś słowo objawione bardzo często i to prawo tudzież słowo objawione
7878:  jest ludziom wtłaczane, no bo oczywiście pod pręgierzem, tak?
7882:  I jeżeli tego nie będziesz robić, no to będziesz w takim razie albo internowany, albo wysłany do jakiegoś obozu, albo po prostu będzie ci się prało mózg, coś w tym stylu.
7893:  Ale gdyby właśnie nie to prawo, które jest w centrum, to byś nie miał czegoś takiego.
7901:  Program Stop Ksiądz Robak!
7904:  Darmowy!
7906:  No nie, tu znowu Nergl napierdział.
7911:  I co ja z tym fantem zrobię?
7913:  Boże drogi.
7916:  Wiecie, w jaki sposób się można pozbyć tego?
7919:  Ja wam powiem, w jaki sposób.
7924:  Wiecie, w jaki sposób się można pozbyć tego?
7926:  Ja wam powiem, w jaki sposób.
7930:  Otóż taki.
7935:  Co mnie obserwuje?
7939:  Coś mnie obserwuje.
7941:  Czyli pewnie kamera.
7948:  Co masz do Dziadka Nergla?
7951:  To jest Triss Merigold.
7962:  Piłka!
7963:  Piłka!
7964:  Baw się!
7964:  Baw się!
7965:  To ćwiczenie fizyczne!
7967:  Baw się!
7967:  Baw się!
7968:  Będziesz mieć mięśnie!
7969:  Piłka!
7970:  Piłka!
7971:  Zasady!
7972:  Ważne!
7973:  Zespół!
7973:  Piłka!
7974:  Piłka!
7975:  Piłka!
7976:  Piłka!
7977:  Czemu się nie cieszysz?
7978:  Ciesz się!
7980:  Ciesz się!
7983:  Widzicie?
7984:  Spanikował.
7991:  Ja mu się nie dziwię.
7996:  Ojej, Tensions Rising w tle gra.
8000:  Wspaniałe.
8003:  Nie, to nie jest Tensions Rising, to jest Sewers, moi drodzy.
8006:  Ostatecznie jesteśmy w kanałach.
8010:  Just go away!
8014:  Look away, look away.
8017:  Tak było w serii Niefortunnych Zdarzeń.
8025:  Znaczy mi powiedzieć, że tutaj nic ciekawego nie ma?
8029:  Chyba tak.
8032:  Mam flashbacki z WF-u, no właśnie.
8035:  Ale dlaczego się nie cieszysz?
8038:  Jak się masz cieszyć?
8040:  Wszędzie jest wszystko pozastawiane.
8042:  Widzicie, gdybyśmy grali w piłkę, bylibyśmy silni, moglibyśmy przestawić tę lodówkę.
8047:  A tak nie można.
8052:  Wybaczcie, jak straumatyzowana.
8053:  Już nigdy nie będzie wykonywać żadnych ćwiczeń fizycznych.
8060:  Mikropompa hydrauliczna.
8064:  Straszni panikarze.
8066:  No dobrze.
8067:  To ja może wrócę do miejsca, skąd przyszedłem.
8096:  Nie, że mi się dzisiaj chce pić.
8108:  Dobrze, tutaj były mikropompy hydrauliczne, tak?
8112:  Gdzieś.
8115:  Już nie wiem gdzie.
8120:  Hmm.
8123:  Czerwony list pisze, że trzeba byłoby czymś rzucić w to i to się wtedy otworzy.
8129:  Czekajcie.
8131:  Sprawdźmy tu wszystko, mam wrażenie, że się za bardzo przez te lokacje... Łooo!
8142:  Ilu kredytów potrzebuję?
8143:  Tylko 20 tysięcy.
8147:  Na praxis.
8171:  O, zostaw... Nawet mniej niż sekunda.
8175:  Save.
8178:  Po co mi ta amunicja do Tajfuna?!
8194:  No.
8198:  Dobra.
8200:  Teraz jestem w innym miejscu niż wcześniej.
8204:  Tak, Krzysztof, to się nazywa eksploracja.
8206:  Witamy Pana Skorpiona, naszego moderatora dzielnego.
8213:  I... Krnąbrne!
8223:  Nie mo... Bait!
8225:  Bait!
8226:  Bait!
8227:  Nic tu nie ma!
8230:  czy jakoś człowiek gry w temat solarpunka.
8233:  Ciekawe pytanie, Stanford.
8235:  Ja nie znam żadnego, zwykle leniwie uznaję, że albo solarpunk, albo utopie to są citybuildery, bo zauważcie, że często w citybuilderach jest tak, że staramy się stworzyć idealną przestrzeń, nie?
8247:  Więc wydaje mi się, że citybuildery są najbliższe utopiom z tego względu.
8251:  Natomiast samych narracji utopijnych, które by się nie śmiały z utopii i nie mówiły, że ohoho, to się wszystko stanie dystopią, to szczerze wam powiem, że nie znam.
8260:  Jak ktoś zna, to chętnie przytulę.
8262:  Ej, będzie się trzeba sobie zrobić na pewno live'a o utopiach i dystopiach.
8265:  O Boże, tak, na pewno.
8270:  Kto znalazł?
8271:  Proszę bardzo, kto znalazł keypad?
8274:  Beyond Good & Evil rzekomo ma elementy Solar Punk'a?
8278:  Zrazu zobaczę.
8279:  Beyond Good & Evil mówicie, tak?
8281:  Beyond Good & Evil.
8283:  Jezus Maria.
8289:  Bożeż, to wygląda jak Rebels.
8294:  No, ja myślę, że nie, ja myślę, że nie ma sensu robić remastera, nie.
8299:  Ta grafika jest, tak, na oko 2023, z raytracingiem myślę, że no, to jest świeżo po patchu wprowadzającym raytracing, więc nie trzeba robić, moim zdaniem.
8315:  Całkowicie akceptowalna grafika.
8318:  Nie do odróżnienia od współczesnych hitów.
8323:  A nie znam Beyond Good and Evil, nie znam.
8325:  Access granted.
8329:  Gaccess granted.
8330:  Przecież to ma remastera.
8335:  No cóż.
8337:  Bo dziś na teren zastrzeżony.
8340:  Ja tylko opieram się, moi drodzy, na tym, co piszą codziennikarze.
8350:  Chciałem sprawdzić, czy można włączyć kamerę.
8359:  Czekam, aż ktoś przerobi tego mema z Pinguinu z Madagaskaru.
8361:  Kabum?
8362:  Tak, Rico, kabuj, zamiast jakaś twarz Krzysztofa.
8365:  Ja uznaję tylko jedną wersję z Pinguinu z Madagaskaru, mianowicie nazistowską.
8373:  Ej, chciałbym naprawdę móc już to hakować.
8391:  Jak tam z amunicją?
8393:  Trochę jej mamy.
8396:  Moduł kredytowy, proszę bardzo.
8402:  MODUŁ KREDYTOWY!
8404:  Jak to miło ze strony jakiegoś dobrego człowieka, który zostawił tutaj swojego Louis Vuitton!
8413:  Kiedy i o czym będzie kolejny live fantastyczny?
8414:  Masz zapowiedź już, Króczycieniu.
8416:  Dosłownie przed chwilą też o tym mówiłem.
8421:  Science fantasy, otóż.
8423:  Ooo, to są Moskwici.
8437:  Ej, jak to jest z granatami?
8439:  Czy ja nie powinienem czasem mieć granatu... ...dymnego?
8442:  Granat gazowy, no właśnie.
8446:  Weźmy to sobie jako dziewiątkę.
8464:  Heeej!
8469:  Mam nadzieję, że to się rozprzestrzeni w pomieszczeniu jakoś lepiej.
8481:  Dobra, mamy dwie ofiary granatu gazowego.
8489:  Ja ci gazowym, a ty mnie odłamkowym?!
8503:  Jakie chamstwo!
8504:  Widać, że Moskwita od razu.
8515:  Jak to mało zdro... Jak to mało zdrowia?!
8519:  Czy znam przypadki, kiedy pozorna dystopia staje się utopią?
8524:  Chyba też nie.
8526:  Znam raczej przypadki takie, gdzie to zależy od interpretacji.
8530:  Musimy zrobić to inaczej, moi drodzy.
8531:  Musimy zrobić to chytszej.
8535:  Otóż... Ej, ale to jest słabe, że nie mogę zneutralizować tej kamery, no.
8548:  Znaczy, teoretycznie mogę zrobić tak, nie?
8556:  O. Mogę zrobić tak i teraz rzucić ten granat gazowy.
8561:  Czemu w ogóle mi się pokazał inny typ granatu?
8563:  Tego nie rozumiem.
8564:  Dlaczego ten granat jest domyślny jakiś inny?
8567:  Ale dziwne.
8592:  To ja może się uleczę?
8598:  Ale to chyba było dobre.
8600:  No co?!
8604:  Był świetny stealth!
8612:  Uuuu... W szokali coś znalazłem.
8625:  Ho!
8625:  Kto... kto tu jest?
8628:  O co tu chodzi?
8629:  Czemu tu jest postać?
8635:  Nie rozumiem.
8636:  Czemu gram litościwie?
8637:  Takie założenie.
8646:  Anomalizuj detektorów.
8647:  Przejścia programu.
8668:  Lichowie prosią ja o niki prozdrowotne, bo jutro widzę się z przyjaciółmi, ale po sześciu miesiącach łapie mnie jakiś chorób, chyba się popłaczę.
8675:  Czemu zawsze tak jest, jak gdzieś wychodzę?
8677:  Ja Ci mogę powiedzieć bardzo, życząc Ci naprawdę, żebyś wyzdrowiał, że to jest charakterystyczna rzecz, która się dzieje, jak jesteśmy przemęczeni, wiecie?
8685:  Jeżeli jesteśmy przemęczeni, to wtedy w momencie, w którym wiemy, że się zbliża wolne,
8691:  to wtedy nasz organizm ma takie, o, okej, to ja mogę teraz się rozchorować, bo prawda jest taka, że nasz organizm jest mądrzejszy od nas i wie, że myśmy źle robili, na przykład, żeśmy się żyłowali i poświęcaliśmy wszystkie siły na pracę, w związku z powyższym organizm, no, wiedząc, że praca była ważna, tak, bo była na wyższym końcu takiej liście priorytetów, to jak zniknęła, to oznacza, że można się zająć tym, co jest normalne, bo to jest wszystko przez to, że ten nasz głupi
8719:  głupi ludzki genom odpowiedzialny za to, że chcemy przetrwać, bardzo łatwo się zaakomodował do sytuacji, jak dla nas przetrwanie teraz to nie jest ucieczka przed lwem, tylko zrealizowanie milestona w korpo.
8740:  Tu się coś dziwnego dzieje.
8743:  Wrzeszczą nam.
8746:  Teoretycznie mogliśmy tutaj przejść
8756:  Czemu on domyślnie wyjął złą broń?
8764:  No nie no, jak oni tak na mnie strzelają?
8769:  Że ja ich nie widzę?
8771:  Jakim cudem strzelasz mi przez ścianę?
8777:  Nie, nie, nie, nie, nie, nie, nie.
8779:  Trzeba zrobić inaczej.
8787:  Trzeba zrobić inaczej.
8788:  Nie ma sensu chyba jednak ten granat na początku.
8792:  Trzeba od razu przejść tam dołem.
8799:  Trzeba od razu przejść tam dołem.
8803:  Korzystając z faktu, że ta kamera jest do dupy.
8807:  Kocham ten temat, jest piękny.
8811:  O mój Boże.
8812:  Dziękuję.
8812:  Widzisz tam chto niebo?
8839:  Nie, nie.
8840:  Aggressive stealth nie my z tym motionless.
8842:  Nie, nie.
8842:  Grzecznie robimy, grzecznie gramy.
8848:  Czy będzie kiedyś biznes, czy Boże bardzo bym chciał.
8850:  Ale widzicie, nie ma tego złego, co by na dobre nie wyszło, albo nie ma tego wszystkiego, co by na moje nie wyszło.
8856:  Mianowicie, dostaliśmy program Stop Ksiądz Robak.
8861:  What do you mean you think he'd make a better capo?
8873:  Mr. Nicolazzi, he is a great man.
8874:  This family, it is where it is because of him.
8877:  Of course, but what do you expect?
8877:  It is what it is, to odmawia Asmongold.
8878:  Okej, okej... Najzbawniejsze jest to, że pewnie czysty też jest część jakiegoś quest'a.
8889:  Co tu się dzieje?
8892:  Uwielbiam to, że tu jest milion różnych miejsc na dotarcie.
8897:  Nie no, to jest część quest'a.
8898:  To jest część quest'a, który realizujemy.
8903:  Dobra.
8905:  Taktyczny zapis jest taktyczny.
8917:  Oni się zorientowali już?
8922:  E no, panowie!
8933:  Koncepcja, że te programy stop robak się zużywają mnie intryguje.
8936:  W sensie, co mu tu zjada pendrive'y?
8938:  No, przede wszystkim głupie jest strasznie to, że to zajmuje miejsce.
8942:  Jak jest softwerem, no litości.
8959:  Niedobrze.
8963:  Nie, niedobrze, niedobrze.
8966:  Niedobrze.
8967:  Zmknij jego uwagę!
8988:  Ten granat jest bezużyteczny całkowicie.
8991:  F9.
8997:  Jensen ma to na dyskietkach i szybko się degradują.
8999:  W ten sposób.
9002:  If it is to be said, then so it is.
9004:  Greg Hirsch sukces, najlepsze.
9008:  Ja mogę się dowiedzieć, dlaczego nie działa spacja?
9011:  Jezus Maria.
9017:  Czemu nie działa spacja?
9025:  Nie, no błagam.
9034:  Czemu się dzisiaj bez przerwy coś psuje?
9041:  Nie, no jestem na tym ekranie.
9048:  No tak, no jest znowu crash, no.
9051:  Znaczy nie, nie ma crasha, po prostu przestało działać spacja, no więc co ja mam zrobić?
9061:  Design issue.
9068:  Jesus Christ.
9070:  Teraz się nie włączy, zobaczycie.
9075:  Dobra, włączyło się.
9077:  Ale wiecie, co jest ciekawe?
9079:  Po pierwsze AMD.
9081:  To już wiele wyjaśnię.
9083:  A po drugie... Moja ulubiona firma.
9088:  Będzie za moment.
9094:  Ci sami sztukmistrze.
9097:  Ci sami sztukmistrze, którzy współpracują z Fromem.
9100:  I ci sami sztukmistrze, którzy robią cudowne porty pecetowe dla Sony.
9107:  Gdybym mógł spotkać kogoś kiedyś z tej firmy, to bym coś słodkiego im powiedział na sen.
9113:  Do podusi.
9119:  Na przykład tam bym się cichutko nachylił, tak?
9123:  Pogłaskał CEO Nixosa.
9126:  Pogłaskał, potem bym miał... KRETYN!
9129:  Tak by to wyglądało.
9132:  W ten stacku bym mu pobudkę zafundował.
9141:  Plan jest taki, żeby go wywabić.
9150:  Okej, a jeżeli zrobię tak... No gdzie?!
9163:  Czyli tutaj ktoś wchodzi po schodach, dlatego to widzi.
9168:  Nie krzycz na niuchacza To jest prawda Co?
9172:  Przecież do cholery i trochę jest tutaj ich Widział, tu krysa była?
9185:  Zdrowiennie!
9190:  Zobacz ten plan
9199:  Ej, to, to było dobre.
9217:  Okej.
9218:  Okej.
9219:  Okej.
9219:  Nowa.
9229:  Dobrze!
9230:  Kolejny Moskwita!
9232:  Wyeliminowany!
9235:  Dobra, teraz F5.
9236:  Zresztą w K2MD tymczasem Intel bankrutuje, by wykupił badziew.
9242:  Tak, ale Intel przynajmniej nie doprowadził mi do crushy na streamach.
9246:  Hard crushy z blue screenem of death, co się działo i było udokumentowane jak grałem w Wiedźmina.
9251:  Było to nie do zniesienia.
9254:  Bez przerwy miałem problemy.
9256:  Bez przerwy miałem problemy też z pakietem Adobe.
9258:  Okropne to było.
9263:  Nigdy więcej.
9267:  Zraziłem się.
9269:  Irracjonalnie, wiem, ale się zraziłem.
9275:  Uuu, jest...
9278:  Co?!
9279:  On go przebudził?!
9281:  O nie, ja nie wiedziałem, że on tak może zrobić.
9284:  Skąd taki wniosek, że to AMD?
9285:  BO GO MIAŁEM!
9286:  Ja miałem wtedy najgorsze połączenia jakie można mieć, znaczy AMD i GeForce'a.
9291:  To jest... ...proszenie się o problem.
9296:  Tylko zwróćcie uwagę, że ja mówię cały czas o use case'ie, który jest bardzo nietypowy, to znaczy streamowanie.
9312:  Dobrze.
9314:  Adobe to inna rzecz, no ale wiesz, ja nie mam wyjścia, mam pakiet Adobe, no muszę mieć taki sprzęt, na którym on będzie działał.
9328:  Okej.
9330:  Granat gazowy.
9338:  Powiedziałem granat gazowy.
9343:  Gdzie to było?
9346:  Skąd on do mnie strzela?
9347:  Bo ja nic nie widzę.
9352:  Co jest?
9355:  Gdzie strzelasz?
9356:  Skąd?
9359:  Co je... Co to w ogóle było?
9363:  Czemu on do mnie strzelał przez mur?
9368:  Za dużo ich tutaj jest.
9372:  To był mój własny gaz?
9374:  Dlaczego jest tak, że on nie zabija ich, nie?
9382:  Mamstwo.
9395:  Fajnie byłoby, gdyby mi się udało ich w ogóle to przyciągnąć tak, żeby on ich nie zauważył, nie?
9402:  Ale to może być trudne.
9411:  No przecież ja w niego strzeliłem.
9417:  Tak.
9417:  No widzicie, oni stamtąd na mnie strzelają.
9419:  I bet you thought you could just get in here and give a go!
9438:  Dobra, ewidentnie.
9444:  Co tu się dzieje?
9463:  Dobra.
9465:  Ilu ich jeszcze jest?
9466:  Trzech!
9473:  Dobrze byłoby, żeby oni się sami wyeliminowali.
9480:  Jak to za mało?
9485:  Dobra.
9487:  To jest najbardziej absurdalna walka, jaką widzieliście w całym swoim życiu.
9498:  Ale skuteczna.
9502:  Teraz tak, skąd on do mnie napiernicza?
9511:  Ej, on jest zabity, mnie to zaliczy.
9515:  Już nie mam ducha przez nich.
9518:  Fajnie.
9520:  On mi zaliczy, on mi zaliczy zgon.
9524:  On mi zaliczy zgon, mimo że to nie ja zabiłem.
9536:  Mogłeś pogadać z tym otarem?
9538:  Fajnie.
9547:  No co, co, co?
9548:  Co za mało energii?
9554:  Z nikim nie mogłem pogadać.
9560:  Wszyscy zaczęli do mnie strzelać od razu.
9563:  No tak, i on znowu zginie.
9566:  Oni sami się zabijają!
9574:  Nie powinno nam nigdy... Używaj baterii, masz ją na wyczerpaniu.
9577:  Wiem, że mam na wyczerpaniu, to jest debilizm kompletny, nie znoszę tego.
9582:  Na to dajmy sobie jako dziewiątkę.
