🔴 Piramidogłowi kontratakują — WARHAMMER 3 Tomb Kings #2
🔗 https://www.youtube.com/watch?v=cj_o-A_z5o4

42:  Dziękuje za oglądanie.
5766:  Dobra, dobra, wszyscy na Manfreda.
5774:  O mój Boże, ale oberwałem.
5780:  Dobra, musimy Manfreda podciągnąć tutaj.
5783:  Co ty robisz?
5785:  Wracaj.
5792:  Dobrze, tam wyślemy.
5797:  Znowu zbejtowaliśmy kogoś.
5801:  Niech Manfred pójdzie dalej.
5809:  Strzelacie w niego?
5813:  Strzelacie czy nie strzelacie?
5815:  Ładnie, dobrze, dobrze, dobrze.
5817:  Bardzo dobrze.
5825:  Dobrze, strzelaj w Manfreda cały czas.
5827:  Jezus Maria, nie!
5829:  Tylko nie zionięcie!
5829:  O mój Boże.
5838:  Czy łucznicy strzelają?
5840:  Strzelajcie w Manfreda, błagam.
5851:  Co tu się dzieje tymczasem?
5852:  No ja wiedziałem, że to się źle skończy.
5859:  Sapić Manfreda.
5863:  Dobra, czy ja mam coś przeciwko Manfredowi?
5865:  Chyba tak.
5866:  Oj, fuck.
5866:  Dobra, debuff.
5893:  Bardzo umiera.
5895:  Czy możecie się wycofać?
5897:  Dziękuję.
5899:  Manfred prawie zginął.
5904:  Prawie robi dobrą różnicę.
5917:  Czy jestem Team Pillars of Eternity czy Team Divinity?
5919:  Team Divinity zdecydowanie.
5925:  Co tam się w ogóle dzieje?
5926:  Manfred ginie!
5929:  Dobrze, dobrze, dobrze!
5931:  God!
5936:  Dużo nas to zdrowia kosztowało, dosłownie, ale jak wyeliminujemy stąd Manfreda, to będzie naprawdę dobrze.
5943:  Ślepia pustyni, moi drodzy, to się okazuje, był MVP tej walki.
5949:  A to nie jest jakaś rewelacyjna jednostka, żeby nie było.
5954:  Dobrze, teraz tak.
5955:  Jeden oddział.
5956:  Tutaj.
5959:  Teraz tak.
5959:  Jak jest sytuacja z rydwanami?
5962:  W miarę, w miarę.
5965:  Trzy.
5967:  Co tam jest?
5967:  Nawet nie wiem.
5970:  A, czarny powóz.
5971:  Dobrze.
5978:  No, zaatakuj, zaatakuj, zaatakuj.
5982:  Tylko nie przez naszych!
5986:  No, aż to ma wolny atak!
5993:  Zdeszelaj!
5998:  Jest!
5999:  Wreszcie!
6000:  Wreszcie!
6000:  Dziękuję!
6004:  Tymczasem wróg be like, rydwany, rydwany, smaczne rydwany!
6008:  Stoją sobie tutaj, zniszczę je!
6014:  Ja zwariuję z tymi rydwanami!
6016:  Zostawcie moje biedne rydwany!
6020:  Dobra, możemy uruchomić z powrotem artylerię.
6025:  Walić mi w bloby jednostek.
6031:  Shakure T, wiem!
6036:  Biedne rydwany!
6038:  Jak można tak prześladować rydwany? !
6041:  Zabił mi tego Kevina von Leutsteina przecież, jak jakiś pieprzony szwajcarski zegarmistrz mi tutaj lata!
6049:  Zegarmistrz cię znalazł, cholerny!
6051:  Kevin von Loid... Loidstein.
6054:  On się nazywa tak, abyście nie wiedzieli, jak nazwać szwajcarskiego zegarmistrza i nazwali go pierwszym lepszym imieniem i nazwiskiem, które wam przyszło do głowy.
6067:  Dobra, zginął wreszcie.
6068:  Jesus Christ, tu jest następny, Ranke Hellschnitt.
6073:  Co, co to jest tymczasem?
6074:  Aha, jeden, jeden Rydvan się zaklinował.
6080:  Król Khura ma problem.
6083:  Yes!
6085:  Tak, tak Setra, tak Setra, bardzo dobrze.
6093:  Dobra, nasze, nasze Rydvany mają naprawdę problem.
6096:  Staramy się je wycofać jakoś chytrze.
6099:  On się chyba nie jest w stanie teraz wykaraskać, prawda?
6102:  Nie.
6102:  On jest, on jest pieszo, więc wszystko jedno.
6106:  Wykorzystamy to.
6107:  Wiecie co?
6108:  Wykorzystamy to w ten sposób, że Cetrą podbiegniemy tutaj.
6112:  Okej, Rydwany, Rydwany, Rydwany.
6115:  I walniemy inkantację.
6119:  Ulepszona inkantacja burzek, czas... czaszek Sekhmet.
6125:  Good.
6126:  Dobrze.
6128:  Animal!
6130:  Bring my chairod!
6133:  Strike!
6136:  Dobrze, co tam jeszcze?
6137:  Ach, mana!
6140:  Mana!
6144:  Nic nie widzę.
6145:  Setra!
6146:  Biedny!
6150:  O Boże, jaki tu jest soczysty!
6152:  Gdzie jest mój jakiś magus?
6154:  O Boże, tak to jest, jak ma się wełagan w lor... Jest!
6164:  Tak!
6168:  Dobra, ty wyeliminuj ten powóz.
6173:  No i o, jest pięknie, jest pięknie, jest pięknie.
6177:  Dobra, teraz tak.
6179:  Co tu się dzieje?
6182:  Setra.
6183:  Możesz ich spróbować dojechać w ten sposób.
6190:  Musimy teraz bardzo uważać za artylerią.
6197:  Okej.
6199:  Myrydwany spełniły swoją funkcję jakoś.
6201:  Ach, manna.
6204:  No i możemy teraz spróbować... ...atakować słabsze jednostki nimi, już w melee czysto.
6212:  Krzysztof, jak to melee?
6215:  No dobra, ryzyk fizyk.
6216:  Yes!
6217:  So be it!
6229:  Opłaci się.
6233:  Opłaciło się.
6236:  Dobrze, dobrze, dobrze!
6247:  No potrzebujemy tutaj jeden oddział przynajmniej.
6258:  Okej, myślę, że przegrali już.
6262:  Ci nasi łowcy pustyni może i nie... Może i nie wygrali dla nas tej walki, ale na pewno się do wygranej przysłużyli.
6271:  Czy tęsknię za serowcami?
6272:  Zawsze.
6273:  Serowce wspaniałe, ale patrzcie, ilu wybił Setra.
6276:  836.
6276:  To Setra jest prawdziwym MVP tej walki.
6285:  No, przenieście się tutaj.
6290:  Ci praktycznie nie wystrzelili jednej strzały, no dosłownie.
6294:  Za żenada.
6298:  Okej, koniec.
6300:  Kot!
6302:  Jest!
6303:  No i to jest satysfakcja.
6305:  Wiecie co?
6305:  Mam po tej bitwie większą satysfakcję niż po walce z Radanem.
6315:  I to jest przerażające, bo tak nie powinno być.
6324:  Jestem zadowolony.
6328:  Auć, pisze Kaffee, no auć, auć.
6330:  I widzicie, to jest właśnie to, że nie trzeba czasem spektakularnych wybuchów i teatralności, żeby była satysfakcja czysto gameplayowa.
6339:  Straciliśmy w sumie tylko tego nieszczęsnego króla Kure, którego sobie wymienimy.
6344:  I dwa redwany szkiele to w ogóle zero problemu.
6352:  O, i mamy uszaptych.
6353:  Świetnie!
6355:  Rakash z drugiej dynastii.
6357:  Kontrola dla wszystkich prowincji.
6359:  Świetnie.
6359:  A, bo on i tak był wymieniony.
6361:  Eee, to git.
6365:  Król Rakash.
6368:  Dobrze, Setra niech sobie złapie tutaj soczysty replenishment.
6371:  To jest przydatne zawsze.
6375:  Everything.
6378:  Co to jest?
6379:  Liczba księżąt grobowców do zrekrutowania.
6381:  To się niestety musi przydać, bo... No, ich potrzebujemy najwięcej.
6387:  Bohaterami bowiem stoi ta rasa.
6392:  Nie wiadomo, Setra nie służy, tylko rządzi.
6394:  Tak jest, tak jest.
6396:  Okej.
6398:  Więcej urn.
6399:  Dobrze.
6404:  Antoch.
6405:  Co się tutaj przyda?
6406:  Uszat?
6408:  Czy Uszepti?
6410:  Ja już sam nie wiem.
6413:  Dobry wieczór Pawle, witamy serdecznie.
6416:  Proszę bardzo, o jakiej godzinie przybywasz do nas?
6421:  I mamy następną prowincję.
6425:  Rozbój plus 25, dobrze.
6429:  Czyli co ma... Obóz Oreona już tylko i koniec.
6435:  Dobra, to w takim razie robimy tak.
6443:  Koni łucznicy.
6448:  I mamy pełną armię.
6454:  Sudenburg.
6456:  Myślę, że tutaj powinniśmy stworzyć wpierw...
6460:  mauzoleum, bo to nam da dostęp do drugiego portu, chociaż Sudenburg też byłby dobry.
6466:  Może nam zwiększyć znacząco przychody.
6468:  Natomiast prawda jest taka, że Równina Ków zostanie zaatakowana prędzej.
6472:  Dobra, Sudenburg.
6474:  Niech rośnie stolica prowincji.
6477:  Przed chwilą walczyłem z Radanem przed Just Whitely, ale z podstawki.
6479:  Nie wiem, co oni zrobili w DLC, ale w podstawce był banalny.
6481:  No nie na początku.
6483:  Potem?
6484:  Potem już nie był banalny.
6485:  Potem może, ale na początku nie był.
6489:  Jakim buildem grasz Just Whitely?
6491:  W ogóle strasznie szybko.
6492:  Przed sekundą walczyłeś z Renalą, teraz Radan.
6498:  Setra nie serwuje.
6503:  Setra pytany, ale dlaczego w twoich prowincjach jest tak sucho?
6507:  Bo ja tak serwuję.
6508:  Ale dlaczego w twoich prowincjach nie można rekrutować większej liczby armii niż te punkciki, które nam pozwalają na to w drzewku technologicznym?
6516:  Bo ja tak serwuję.
6520:  Zbiera na piramidę.
6520:  No piramida ważna.
6522:  W ogóle, czy ja jestem ślepy?
6524:  Czy czarna piramida Nagasha nie jest przez nikogo ostrzeżona?
6527:  Przecież tutaj zawsze było jakiś milion armii.
6529:  Czemu ich tutaj nie ma?
6532:  Ten fragment mapy Arabia jest chyba najprzyjemniejszy do gry, bo tutaj nie wstawili jeszcze tak strasznie dużo haosytów i innych wrogów i tak sporo namieszali wprowadzeniem tutaj Skarbranda, co uważam za bardzo kiepski pomysł.
6545:  Gdzie są kosmici pomagający w budowie piramid?
6548:  Skandal, pisze Rakan Fein.
6549:  Właśnie.
6552:  Jas Whiteley pisze, że stara się grać czystym magiem.
6553:  Oj, to powodzenia później.
6555:  Im później, tym będzie weselej.
6557:  Ale tak, Radan magiem jest...
6561:  Do zniesienia.
6562:  Oj, oj, oj.
6563:  Canfred von Marnstein chce traktat pokoju.
6567:  Jezu, a mnie kusi, żeby teraz wziąć tę kasę.
6570:  Ale mnie to kusi.
6582:  Nie mogę tego zrobić, a bardzo potrzebuję tych pieniędzy.
6586:  Do it.
6589:  I później go zabij.
6590:  Znaczy, mógłbym, ale wtedy się rzucą na mnie wszyscy, niestety.
6594:  Taki jest problem.
6594:  Setra nie służy właśnie.
6597:  Czy grałem w Crusaders Kings 3?
6599:  Grałam, mam mnóstwo modyfikacji, które grę przenoszą do światów fantasy.
6602:  No ja wiem, ale generalnie nie lubię strasznie instalować modów po to, żeby zmniejszyć wszystko później i znerfić i zmienić.
6614:  Z drugiej strony... On może wypowiedzieć potem wojnę krasnoludom, nie?
6624:  Jak masz dookoła jaszczurki?
6625:  No wiem, wiem, wiem, ale chodzi o to właśnie, żeby jak najbardziej opóźnić moment ataku na nas.
6636:  Dobra, potrzebuję tej kasy.
6639:  Ja tego bardzo żałował.
6645:  Czemu filmy, gry, muzyka są objęte ograniczeniami wiekowymi 16-18, a książki nie, mimo że są to pozycje bardzo brutalnej przygotaru?
6652:  Bardzo dobre pytanie zadajesz, prawda?
6655:  Kiedyś Ruth Page to nazwała bardzo ładnie tekstocentryzmem, mówiąc o tym, że literatura jest w centrum naszej kultury i ludziom się wydaje, że przez to się powinna cieszyć jakimiś specjalnymi przywilejami.
6667:  No i to jest jedna z tego konsekwencji.
6671:  Bardzo fajna intuicja twoja.
6674:  Że coś jest nie tak.
6676:  Dobra, za ile mamy nową dynastię?
6681:  Dostaniemy łakafa.
6685:  Dobrze.
6687:  No i jest piramida dzięki temu.
6689:  Za pieniądze od wampirów!
6693:  I tak cię zaraz zaatakują wszyscy, bo na południu żaba ma złe relacje z tobą i na zachodzie.
6698:  Masz też kolegę, który ciebie nie lubi.
6701:  Znaczy, na zachodzie to właśnie go musimy wyeliminować i to jak najszybciej, ale korzystając teraz z okazji, możemy umocnić tutaj i Casabar, i Antioche.
6711:  Ooo, oaza daje pieniądz!
6713:  Pieniądz!
6713:  Pieniądz!
6714:  Pieniądz!
6714:  Pieniądz!
6715:  Pieniądz!
6715:  Pieniądz!
6716:  Pieniądz!
6717:  Pieniądz!
6717:  Pieniądz!
6718:  Pieniądz!
6718:  Pieniądz!
6719:  Pieniądz!
6719:  Pieniądz!
6719:  Pieniądz!
6720:  Pieniądz!
6720:  Pieniądz!
6720:  Pieniądz!
6720:  Pieniądz!
6721:  Pieniądz!
6721:  Pieniądz!
6721:  Pieniądz!
6721:  Pieniądz!
6721:  Pieniądz!
6722:  Pieniądz!
6723:  Pieniądz!
6723:  Pieniądz!
6724:  Pieniądz!
6724:  Pieniądz!
6725:  Pieniądz!
6725:  Pieniądz!
6726:  Pieniądz!
6726:  Pieniądz!
6726:  Pienią
6728:  Albo te specjalne, ło.
6731:  Ślicznie to wygląda.
6732:  Kocham.
6734:  Co to jest?
6735:  Co nam daje?
6735:  Kawaleria Rusticana.
6737:  Jeść synehekary.
6738:  Wypieprzać mi z tym.
6741:  Ustawię sobie te krzyki na dźwięk przelewu.
6745:  Już napiszę, że zasnęła, przyśniło się, że jest jednostką, która odniosła obrażenia.
6749:  Kazałeś się wycofać, by mnie nie zniszczyli, a ja nie chciałem.
6751:  Nie słyszałem wtedy, jakie książki polecasz.
6758:  O nie... Co nam daje najlepszą tutaj?
6768:  Katapulty wrzeszczących czaszek.
6771:  To nie jest zły pomysł.
6773:  Grobowi łowcy rycerzy nekropolii.
6781:  Tak, irydwany łóżnik, ubierzemy to.
6784:  A bagar, gdzie jest bagar?
6785:  Tutaj.
6789:  A nie, to nie jest pieniądz.
6791:  Tu jest też piramida?
6794:  Łoboziu, musimy na następną piramidę składać.
6798:  Co za paranoja.
6804:  Wiecie co?
6807:  Czy ja bardzo będę... Nie, nie, nie, nie, nie, nie, nie, nie.
6810:  Zostawiamy tutaj jedną armię i tak nic nas nie kosztuje.
6814:  Niech ona tutaj będzie w przyczajce, ta armia.
6817:  Niech ona sobie będzie w przyczajce.
6822:  Widać, że Krzysztof jest... Chowa ta radość, gdy trafia rozpacz, kiedy trzeba wydać... Coś w tym jest.
6829:  Czy masz kogokolwiek z kim umiesz handlować?
6831:  Nie.
6833:  Dobrze jest wejść w świat Warhammera.
6835:  Zainteresowałem się trochę tym Rock Trader.
6837:  Nie wiem jak zacząć.
6837:  Najpierw książkę, czy jakaś gra.
6838:  Ja zacząłem w ten sposób, Mr. Marigold, że odpaliłem sobie Warhammera Mechanicus.
6842:  To jest nawet udokumentowane na tym kanale.
6846:  Dobra, idziemy.
6847:  Więcej pieniądza i tyle w temacie.
6850:  Czarna wieża Arkhana będzie miała bunt, ale my sobie z tym buntem poradzimy.
6858:  Czy w Nokron są fajne rzeczy dla Maga?
6860:  Wszędzie teoretycznie są fajne rzeczy dla Maga, just white.
6862:  Eksploruj sobie.
6864:  Nie traktuj tego jako poradnika.
6866:  Od czasu jakiegoś w sumie dają niektóre wydawnictwa oznaczenia wiekowe do książek.
6870:  Pisze Taral przy Young Adultach, to widzę, naprawdę.
6872:  Czasem disclamery są, że tematy niekomfortowe, książka porusza to.
6875:  Disclamery sobie mogą być, ale te ograniczenia wiekowe są strasznie głupie.
6880:  Pewnie, że bierzemy urny kanopskie.
6881:  Dokonaliśmy niesamowitego odkrycia.
6883:  Prowadząc wykopalisko natrafiliśmy na szczątki armii, która służyła niegdyś pod rozkazami Al-Kadizara, zdobywcy.
6889:  Ostatniego, a być może największego spośród królów kapłanów dawnej Nehekary.
6893:  Wystarczy niewielka dawka magii, żeby wskrzesić ich do służby pod naszymi sztandarami.
6897:  Czy obudzić martwych wojowników, czy pochować ich zgodnie z obrządkiem starożytnej Nehekary.
6901:  Nie!
6902:  Więcej słojów!
6905:  Swoje dobre!
6907:  Za trzy tury mamy sarkofag dusz, świetnie.
6909:  Potrzebuję na to pięć tysięcy, Jezus Maria.
6915:  Bunty się zdławia.
6916:  No trzeba będzie zdławić Aleksandra, absolutnie, tylko problem polega na tym, że nie mamy tutaj armii żadnej do tego, ale sobie poradzimy.
6926:  W sumie możemy to setrą ogarnąć.
6929:  A, jednak!
6930:  Są armie!
6931:  Coś tak czułem!
6933:  Coś tak czułem, że to jest dziwne, nie?
6937:  Że się one nagle teraz pojawiły, nie?
6939:  Co, co mam tam w ogóle zrobić?
6943:  Mamy ich pokonać?
6946:  Chyba tak.
6950:  Przecież pojawiły się nagle, nie?
6954:  Wielkie armie.
6955:  Co tutaj mamy?
6956:  Znowu cztery tysiące.
6957:  Liczba jednostek u Szabti plus jeden.
6959:  No nie no, to jest absolutnie konieczne.
6960:  W następnej turze to robimy.
6965:  No nie w następnej.
6968:  We shall see.
6972:  Aż piękna jest muzyka Tomb Kingsów.
6983:  przepiękności.
6989:  Po co mi te barwniki, skoro z nikim nie handluję?
6994:  Czy można na zajęcia ze światłotwórstwa przyjść na uczelnię tak z ulicy, żeby się w materii dokształcić?
6998:  Może być z tym ciężko, ponieważ nie prowadzę ich stacjonarnie, a te, które prowadzę na uczelni, prowadzę dla zamkniętej grupy, niestety.
7005:  Ale w razie czego zawsze możesz napisać, a nóż, a widelec się uda.
7012:  Jakie drobne zwycięstwo, jakie drobne zwycięstwo, drobne zwycięstwo my ass!
7034:  co sądzę o Gwiezdnowojennym Andorze.
7035:  Dobry serial, kiepski serial Gwiezdnowojenny.
7038:  Ahsoka nie ma co do niego porównywać, zgodzę się, natomiast Ahsoka bardziej pasuje do świata Gwiezdnych Wojen niż Andor, który jest po prostu strzelanką w kosmosie.
7046:  Dobrą, jasne, tak, thrillerem political science fiction, ale jeżeli byś mi to pokazał i zapytał mnie, z jakiego to jest uniwersum, to ja bym ci powiedział Star Trek.
7056:  W tym się różnił zawsze Star Trek od Gwiezdnych Wojen.
7059:  Że Star Trek był o polityce, a Gwiezdnej Wojny to jest fantazy ze świetlówkami.
7065:  Nie ma świetlówek, to ja nie widzę Gwiezdnych Wojen.
7067:  Co tu się w ogóle dzieje?
7069:  Mam pewien pomysł, on jest ryzykowny, ale jaki zasięg ma katapulta wrzeszczących czaszek?
7081:  Ehe, tak sądziłem.
7084:  Dobrze, czyli mój pomysł nie jest tak ryzykowny, jak sądziłem.
7088:  Dobrze, rozłożymy się tyralierą, tym razem my.
7093:  O właśnie.
7096:  Swetra idzie tutaj.
7098:  Mak na tyły.
7100:  Wy na przody.
7102:  I rzucamy przeciwnikowi pod nogi kłody.
7107:  Czy Acolyta oglądam dalej?
7108:  Tak, tak, i wciąż planuję recenzję.
7115:  Jeżeli chodzi o ściany w Genshin Impact, to lica pomoże.
7122:  O nie.
7124:  Tutaj można prowadzić handlować z czarną piramidą.
7126:  Oni mają handel i można tworzyć przedmioty, które są bardzo dobre, ale nie możecie jeszcze chcieć od nas to kupić.
7131:  No i sami też muszą nam coś dać.
7133:  To jest nieopłacalne, mam wrażenie.
7134:  I tak musimy ich zdławić i wyeliminować.
7140:  Dominika pisze, że oznaczenia na książkach są potrzebne, bo czasem układki są mylące.
7143:  Na przykład urocze układki dla młodszych, a w środku toksyna, przemoc i seksy.
7147:  No możliwe i to.
7149:  Chociaż zawsze uważam, że można po prostu gdzieś tam dać na przykład taki system, który nie będzie zawierał oznaczeń wiekowych, tylko po prostu takie triggery.
7157:  I to wystarczy w zupełności.
7159:  PG system jest dobry, wyjąwszy to, że właśnie eksponuje 16+, 17+, itd.
7162:  Ja czytałem na przykład takie książki, jak miałem 13 lat.
7165:  No i co?
7165:  I...
7170:  Stał się jakiś dramat?
7171:  Nie odpowiadajcie na to pytanie.
7175:  Co to jest?
7176:  To jest kawaleria szkieletów.
7178:  Aha, czyli... To nie jest dobra wiadomość.
